Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
69,unsat,0,69,0,0,0,0.52,0.0,0.52,0,0.52,7.682,7.86,0,0.0,7.86,0,0,0.796,1.0,-,,
70,unsat,0,70,0,0,0,0.52,0.0,0.52,0,0.52,6.04,6.22,0,0.0,6.22,0,0,0.796,1.0,-,,
71,unsat,0,71,0,0,0,0.52,0.0,0.52,0,0.52,7.853,8.03,0,0.0,8.03,0,0,0.796,1.0,-,,
72,unsat,0,72,0,0,0,0.56,0.0,0.56,0,0.56,9.356,9.53,0,0.0,9.53,0,0,0.796,1.0,-,,
73,unsat,0,73,0,0,0,0.56,0.0,0.56,0,0.56,5.405,5.57,0,0.0,5.57,0,0,0.796,1.0,-,,
74,unsat,0,74,0,0,0,0.56,0.0,0.56,0,0.56,5.586,5.76,0,0.0,5.76,0,0,0.796,1.0,-,,
75,unsat,0,75,0,0,0,0.56,0.0,0.56,0,0.56,5.311,5.48,0,0.0,5.48,0,0,0.796,1.0,-,,
76,unsat,0,76,0,0,0,0.56,0.0,0.56,0,0.56,8.055,8.23,0,0.0,8.23,0,0,0.796,1.0,-,,
77,unsat,0,77,0,0,0,0.56,0.0,0.56,0,0.56,7.957,8.12,0,0.0,8.12,0,0,0.796,1.0,-,,
78,unsat,0,78,0,0,0,0.56,0.0,0.56,0,0.56,6.269,6.45,0,0.0,6.45,0,0,0.796,1.0,-,,
79,unsat,0,79,0,0,0,0.52,0.0,0.52,0,0.52,10.361,10.55,0,0.0,10.55,0,0,0.796,1.0,-,,
80,unsat,0,80,0,0,0,0.56,0.0,0.56,0,0.56,6.877,7.05,0,0.0,7.05,0,0,0.796,1.0,-,,
81,unsat,0,81,0,0,0,0.6,0.0,0.6,0,0.6,6.262,6.42,0,0.0,6.42,0,0,0.796,1.0,-,,
82,unsat,0,82,0,0,0,0.56,0.0,0.56,0,0.56,9.185,9.35,0,0.0,9.35,0,0,0.796,1.0,-,,
83,unknown,0,82,1,1,0,0.56,0.0,0.56,0.0,0.56,0.023,0.2,0.133,0.18,0.38,0,0,0.796,1.0,-,,
